OGD_ID,LOK_NR,LOK_TEXT,LOK_STATUS,LOK_ART,LOK_GEOMETRIE
LOKALISATION_1895,2365,Traktorenstrasse,1,1,POINT (8.53765718 47.42952871)
LOKALISATION_1896,618,Gallusstrasse,1,1,POINT (8.53801596 47.38550660)
LOKALISATION_1897,180,Beckenhofstrasse,1,1,POINT (8.54012179 47.38685145)
LOKALISATION_1898,2364,Heugabelweg,1,1,POINT (8.53961492 47.42898984)
LOKALISATION_1899,2251,Zeunersteig,1,1,POINT (8.52802954 47.39348797)
LOKALISATION_1900,1652,Röschibachweg,1,1,POINT (8.52623419 47.39387415)
LOKALISATION_1901,1388,Moosbergerweg,1,1,POINT (8.53403264 47.38953217)
LOKALISATION_1902,1466,Nürenbergweg,1,1,POINT (8.53173330 47.39167802)
LOKALISATION_1903,1893,Spielweg,1,1,POINT (8.53246754 47.38932328)
LOKALISATION_1904,1033,Johannes-Ott-Weg,1,1,POINT (8.53260916 47.39545572)
LOKALISATION_1905,1889,Spelteriniweg,1,1,POINT (8.53747159 47.39639001)
LOKALISATION_1906,2018,Tièchestrasse,1,1,POINT (8.52979191 47.39778528)
LOKALISATION_1907,2362,Rudolf-Hägi-Strasse,1,1,POINT (8.53845495 47.43055690)
LOKALISATION_1908,592,Friesenberghalde,1,1,POINT (8.50155614 47.36152288)
LOKALISATION_1909,1697,Rütschistrasse,1,1,POINT (8.53192979 47.39371726)
LOKALISATION_1910,1751,Schindlersteig,1,1,POINT (8.53964886 47.38951475)
LOKALISATION_1911,1787,Schubertstrasse,1,1,POINT (8.53472305 47.39069787)
LOKALISATION_1912,613,Fürstweg,1,1,POINT (8.53419927 47.39450550)
LOKALISATION_1913,2017,Thurwiesenstrasse,1,1,POINT (8.53231130 47.39383834)
LOKALISATION_1914,19,Agnes-Robmann-Weg,1,1,POINT (8.51558555 47.36357602)
LOKALISATION_1915,122,Auwiesenstrasse,1,1,POINT (8.56850854 47.41538859)
LOKALISATION_1916,15,Aemmerliweg,1,1,POINT (8.57275250 47.41419078)
LOKALISATION_1917,1189,Kurvenstrasse,1,1,POINT (8.54199107 47.38488084)
LOKALISATION_1918,2183,Wibichstrasse,1,1,POINT (8.53093942 47.39648959)
LOKALISATION_1919,1216,Laubiweg,1,1,POINT (8.53630872 47.39463005)
LOKALISATION_1920,1668,Rötelsteig,1,1,POINT (8.53085609 47.39460799)
LOKALISATION_1921,1226,Lehensteig,1,1,POINT (8.52464307 47.39460695)
LOKALISATION_1922,376,Dammstrasse,1,1,POINT (8.52835198 47.39115073)
LOKALISATION_1923,2266,Zöllystrasse,1,1,POINT (8.52405931 47.39061638)
LOKALISATION_1924,1195,Lägernstrasse,1,1,POINT (8.53122139 47.39428272)
LOKALISATION_1925,2349,Wipkingerpark,1,2,POINT (8.52110828 47.39266626)
LOKALISATION_1926,1362,Meinradstrasse,1,1,POINT (8.53850699 47.38844297)
LOKALISATION_1927,550,Flühgasse,1,1,POINT (8.56841074 47.35054488)
LOKALISATION_1928,2155,Weineggstrasse,1,1,POINT (8.56736347 47.35769607)
LOKALISATION_1929,2274,Zurlindenstrasse,1,1,POINT (8.51967218 47.37030252)
LOKALISATION_1930,1436,Nelkenstrasse,1,1,POINT (8.54653826 47.38193099)
LOKALISATION_1931,2193,Wiesliacher,1,1,POINT (8.59822537 47.35427503)
LOKALISATION_1932,2517,A1H,1,1,POINT (8.49039310 47.39396082)
LOKALISATION_1933,1201,Landoltstrasse,1,1,POINT (8.55201878 47.38331935)
LOKALISATION_1934,128,Bachmannweg,1,1,POINT (8.50652338 47.42131156)
LOKALISATION_1935,1385,Mommsenstrasse,1,1,POINT (8.55812564 47.37842535)
LOKALISATION_1936,1492,Oetlisbergstrasse,1,1,POINT (8.59618420 47.35963170)
LOKALISATION_1937,310,Buchholzstrasse,1,1,POINT (8.58486919 47.35989196)
LOKALISATION_1938,1298,Luegete,1,1,POINT (8.58344456 47.35929476)
LOKALISATION_1939,1971,Stodolastrasse,1,1,POINT (8.59107751 47.35720404)
LOKALISATION_1940,1228,Lehfrauenweg,1,1,POINT (8.58930737 47.36070457)
LOKALISATION_1941,2516,A1,1,1,POINT (8.55542854 47.42765510)
LOKALISATION_1942,601,Frohbühlstrasse,1,1,POINT (8.55215425 47.42855537)
LOKALISATION_1943,678,Glatttalstrasse,1,1,POINT (8.54555141 47.42819564)
LOKALISATION_1944,953,Im alten Brunnen,1,1,POINT (8.60786525 47.35767418)
LOKALISATION_1945,39,Allenwiesliweg,1,1,POINT (8.60851368 47.36094998)
LOKALISATION_1946,245,Blümlisalpstrasse,1,1,POINT (8.54806167 47.38881165)
LOKALISATION_1947,1383,Möhrlistrasse,1,1,POINT (8.54738014 47.38888991)
LOKALISATION_1948,2325,Giacomettistrasse,1,1,POINT (8.50463132 47.40307070)
LOKALISATION_1949,2392,Utoplatz,1,2,POINT (8.52283092 47.35955849)
LOKALISATION_1950,2237,Zehntenhausstrasse,1,1,POINT (8.50907009 47.42526876)
LOKALISATION_1951,872,Hirtenweg,1,1,POINT (8.58206563 47.35785761)
LOKALISATION_1952,1865,Sillerweg,1,1,POINT (8.58111877 47.35902614)
LOKALISATION_1953,330,Burenweg,1,1,POINT (8.57995145 47.35790013)
LOKALISATION_1954,1568,Raintobelweg,1,1,POINT (8.57818246 47.35997656)
LOKALISATION_1955,1748,Schiffländeplatz,1,2,POINT (8.54403102 47.36891101)
LOKALISATION_1956,638,Geigergasse,1,1,POINT (8.54454755 47.36893014)
LOKALISATION_1957,1747,Schifflände,1,1,POINT (8.54440408 47.36880534)
LOKALISATION_1958,809,Hechtplatz,1,2,POINT (8.54455431 47.36843810)
LOKALISATION_1959,2161,Weite Gasse,1,1,POINT (8.54503316 47.36844857)
LOKALISATION_1960,1740,Scheitergasse,1,1,POINT (8.54508755 47.36877449)
LOKALISATION_1961,1171,Kruggasse,1,1,POINT (8.54536820 47.36831041)
LOKALISATION_1962,1664,Rössligasse,1,1,POINT (8.54421094 47.36912915)
LOKALISATION_1963,1215,Laternengasse,1,1,POINT (8.54393685 47.36961792)
LOKALISATION_1964,1632,Rindermarkt,1,1,POINT (8.54481192 47.37243184)
LOKALISATION_1965,1985,Stüssihofstatt,1,2,POINT (8.54357156 47.37253136)
LOKALISATION_1966,1367,Metzgergasse,1,1,POINT (8.54348186 47.37209360)
LOKALISATION_1967,1331,Marktgasse,1,1,POINT (8.54350968 47.37183598)
LOKALISATION_1968,1160,Krebsgasse,1,1,POINT (8.54351196 47.37167533)
LOKALISATION_1969,81,Ankengasse,1,1,POINT (8.54341326 47.37129416)
LOKALISATION_1970,1770,Schneggengasse,1,1,POINT (8.54310453 47.37194421)
LOKALISATION_1971,2220,Wotanstrasse,1,1,POINT (8.56326426 47.36394315)
LOKALISATION_1972,629,Gattikerstrasse,1,1,POINT (8.56686498 47.36088032)
LOKALISATION_1973,1378,Mittagweg,1,1,POINT (8.56690263 47.35982460)
LOKALISATION_1974,1277,Lochbrunnenweg,1,1,POINT (8.59697474 47.35718038)
LOKALISATION_1975,291,Brunnackerweg,1,1,POINT (8.59606753 47.35762612)
LOKALISATION_1976,1788,Schulerweg,1,1,POINT (8.59470574 47.35866172)
LOKALISATION_1977,125,Baalweg,1,1,POINT (8.61075691 47.36576768)
LOKALISATION_1978,518,Fehrenstrasse,1,1,POINT (8.55927708 47.37024250)
LOKALISATION_1979,474,Englischviertelstrasse,1,1,POINT (8.55548110 47.36858815)
LOKALISATION_1980,2367,Kurt-Früh-Weg,1,1,POINT (8.55867331 47.41733420)
LOKALISATION_1981,477,Entlisbergstrasse,1,1,POINT (8.52477085 47.33871100)
LOKALISATION_1982,2275,Zwängiweg,1,1,POINT (8.53446548 47.33006850)
LOKALISATION_1983,1452,Nidelbadstrasse,1,1,POINT (8.53591479 47.33158665)
LOKALISATION_1984,1950,Steinwiesenweg,1,1,POINT (8.48497598 47.41849595)
LOKALISATION_1985,2106,Waidbergweg,1,1,POINT (8.51440284 47.40333608)
LOKALISATION_1986,609,Fuchspass,1,1,POINT (8.51779967 47.40297573)
LOKALISATION_1987,1520,Paradiesstrasse,1,1,POINT (8.52864150 47.33495397)
LOKALISATION_1988,244,Blumenweg,1,1,POINT (8.55260917 47.35890804)
LOKALISATION_1989,2047,Tuggenerstrasse,1,1,POINT (8.55530550 47.35741007)
LOKALISATION_1990,1309,Magnolienstrasse,1,1,POINT (8.55118859 47.36063086)
LOKALISATION_1991,405,Drehergasse,1,1,POINT (8.55449420 47.36334128)
LOKALISATION_1992,534,Fennergasse,1,1,POINT (8.55292996 47.36141565)
LOKALISATION_1993,761,Hainerweg,1,1,POINT (8.55817423 47.36225475)
LOKALISATION_1994,335,Burgweg,1,1,POINT (8.56187933 47.35947708)
LOKALISATION_1995,1233,Leimgasse,1,1,POINT (8.55711745 47.35647690)
LOKALISATION_1996,1690,Russenweg,1,1,POINT (8.57343178 47.35564238)
LOKALISATION_1997,305,Buchenweg,1,1,POINT (8.56965206 47.35734459)
LOKALISATION_1998,2324,Varlinweg,1,1,POINT (8.50349978 47.40368626)
LOKALISATION_1999,456,Ekkehardsteig,1,1,POINT (8.54408775 47.38615580)
LOKALISATION_2000,1510,Ottikerweg,1,1,POINT (8.54748516 47.38596320)
LOKALISATION_2001,1730,Schäppiweg,1,1,POINT (8.55052770 47.38987407)
LOKALISATION_2002,2271,Zur frohen Aussicht,1,1,POINT (8.55062889 47.38930366)
LOKALISATION_2003,1022,Irringersteig,1,1,POINT (8.55125872 47.37956032)
LOKALISATION_2004,1252,Letzistrasse,1,1,POINT (8.54660637 47.39168536)
LOKALISATION_2005,1306,Lybensteinweg,1,1,POINT (8.61373144 47.36729054)
LOKALISATION_2006,984,Im Schellenberg,1,1,POINT (8.50774748 47.39779208)
LOKALISATION_2007,751,Gwandensteig,1,1,POINT (8.50840651 47.40122813)
LOKALISATION_2008,499,Eschergutweg,1,1,POINT (8.51142221 47.39532583)
LOKALISATION_2009,988,Im Stelzenacker,1,1,POINT (8.48196836 47.41575651)
LOKALISATION_2010,639,Geissbergstrasse,1,1,POINT (8.48022241 47.42044877)
LOKALISATION_2011,1953,Stelzenstrasse,1,1,POINT (8.55651910 47.42567629)
LOKALISATION_2012,1151,Köschenrütiweg,1,1,POINT (8.53712636 47.43097668)
LOKALISATION_2013,1105,Kirchenfeldweg,1,1,POINT (8.54461571 47.42274527)
LOKALISATION_2014,323,Buhnstrasse,1,1,POINT (8.54151065 47.42149833)
LOKALISATION_2015,1104,Kirchenfeld,1,1,POINT (8.54681080 47.42183657)
LOKALISATION_2016,2097,Vorderberg,1,1,POINT (8.55928309 47.37636714)
LOKALISATION_2017,1780,Schönleinstrasse,1,1,POINT (8.55170823 47.37365532)
LOKALISATION_2018,1956,Sternwartstrasse,1,1,POINT (8.55204659 47.37719376)
LOKALISATION_2019,1541,Physikstrasse,1,1,POINT (8.55216745 47.37842383)
LOKALISATION_2020,74,Ampèrestrasse,1,1,POINT (8.51939280 47.39321811)
LOKALISATION_2021,2208,Wipkingerweg,1,1,POINT (8.52363497 47.39342162)
LOKALISATION_2022,1115,Kleinertstrasse,1,1,POINT (8.52332360 47.39440582)
LOKALISATION_2023,2189,Wiedingstrasse,1,1,POINT (8.51831222 47.36724220)
LOKALISATION_2024,274,Bremgartnerstrasse,1,1,POINT (8.51700664 47.37006101)
LOKALISATION_2025,694,Goldbrunnenstrasse,1,1,POINT (8.51489444 47.36881875)
LOKALISATION_2026,765,Haldenstrasse,1,1,POINT (8.51405897 47.36824902)
LOKALISATION_2027,950,Idastrasse,1,1,POINT (8.51547679 47.37286465)
LOKALISATION_2028,1468,Nussbaumstrasse,1,1,POINT (8.51458913 47.37162163)
LOKALISATION_2029,659,Gertrudstrasse,1,1,POINT (8.51611363 47.37396397)
LOKALISATION_2030,1500,Orellistrasse,1,1,POINT (8.56473547 47.38375739)
LOKALISATION_2031,1400,Moussonstrasse,1,1,POINT (8.55440592 47.37563797)
LOKALISATION_2032,2156,Weineggweg,1,1,POINT (8.56596144 47.35772082)
LOKALISATION_2033,342,Butzenstrasse,1,1,POINT (8.52113636 47.33740128)
LOKALISATION_2034,1234,Leimgrübelstrasse,1,1,POINT (8.54423253 47.42868545)
LOKALISATION_2035,442,Eichrainstrasse,1,1,POINT (8.54659436 47.42911081)
LOKALISATION_2036,1875,Sonneggstrasse,1,1,POINT (8.54425437 47.38275414)
LOKALISATION_2037,2154,Weinbergstrasse,1,1,POINT (8.54387079 47.38111384)
LOKALISATION_2038,764,Haldeneggsteig,1,1,POINT (8.54465098 47.38048722)
LOKALISATION_2039,1925,Stampfenbachstrasse,1,1,POINT (8.54336655 47.37934695)
LOKALISATION_2040,2113,Walchestrasse,1,1,POINT (8.54180669 47.38097352)
LOKALISATION_2041,1147,Kornhausbrücke,1,1,POINT (8.53422970 47.38648560)
LOKALISATION_2042,289,Brunaustrasse,1,1,POINT (8.52501458 47.35309895)
LOKALISATION_2043,807,Hauswiesenstrasse,1,1,POINT (8.47569768 47.41370655)
LOKALISATION_2044,537,Feuerweg,1,1,POINT (8.50550565 47.41693260)
LOKALISATION_2045,783,Hardeggstrasse,1,1,POINT (8.50341601 47.39630473)
LOKALISATION_2046,797,Haselweg,1,1,POINT (8.55651623 47.37342130)
LOKALISATION_2047,136,Bächtoldstrasse,1,1,POINT (8.55673480 47.37524458)
LOKALISATION_2048,641,Gellertstrasse,1,1,POINT (8.55665617 47.37712541)
LOKALISATION_2049,1057,Kantstrasse,1,1,POINT (8.55737419 47.37624372)
LOKALISATION_2050,851,Herzogstrasse,1,1,POINT (8.55686410 47.37953269)
LOKALISATION_2051,542,Finslerstrasse,1,1,POINT (8.56133310 47.37846973)
LOKALISATION_2052,1634,Rislingstrasse,1,1,POINT (8.55808309 47.37905959)
LOKALISATION_2053,5,Ackermannstrasse,1,1,POINT (8.56448356 47.37648023)
LOKALISATION_2054,219,Billeterstrasse,1,1,POINT (8.56628446 47.37929950)
LOKALISATION_2055,415,Dunantstrasse,1,1,POINT (8.56206406 47.37847200)
LOKALISATION_2056,1784,Schreberweg,1,1,POINT (8.56816392 47.37782725)
LOKALISATION_2057,1613,Richard-Kissling-Weg,1,1,POINT (8.56723934 47.37699917)
LOKALISATION_2058,1050,Kalchtarenweg,1,1,POINT (8.47741748 47.41330216)
LOKALISATION_2059,1591,Regensdorferstrasse,1,1,POINT (8.49025966 47.40716224)
LOKALISATION_2060,2321,Hurdäckerweg,1,1,POINT (8.47851918 47.41633534)
LOKALISATION_2061,2346,Zapfensteig,1,1,POINT (8.48741798 47.40189951)
LOKALISATION_2062,2347,Paul-Trautvetter-Weg,1,1,POINT (8.48851522 47.40161318)
LOKALISATION_2063,1396,Morgenweg,1,1,POINT (8.56834886 47.36851615)
LOKALISATION_2064,1621,Riedhoferrain,1,1,POINT (8.48253770 47.40816409)
LOKALISATION_2065,1623,Riedhofweg,1,1,POINT (8.48434780 47.40919715)
LOKALISATION_2066,1683,Ruggernweg,1,1,POINT (8.49140360 47.40873719)
LOKALISATION_2067,901,Holbrigstrasse,1,1,POINT (8.49738119 47.40677317)
LOKALISATION_2068,349,Carmenstrasse,1,1,POINT (8.56151043 47.36981077)
LOKALISATION_2069,2021,Titlisstrasse,1,1,POINT (8.56304090 47.37122754)
LOKALISATION_2070,856,Heuelstrasse,1,1,POINT (8.56725695 47.36847768)
LOKALISATION_2071,117,Aurorastrasse,1,1,POINT (8.56688518 47.37300436)
LOKALISATION_2072,1187,Kurfirstenstrasse,1,1,POINT (8.52835067 47.35252898)
LOKALISATION_2073,187,Bellariastrasse,1,1,POINT (8.52908514 47.34701494)
LOKALISATION_2074,1739,Scheideggstrasse,1,1,POINT (8.52941355 47.34999159)
LOKALISATION_2075,1212,Langweid,1,1,POINT (8.51016593 47.35540067)
LOKALISATION_2076,965,Im Hegi,1,1,POINT (8.51140018 47.35569741)
LOKALISATION_2077,208,Bernhard-Jaeggi-Weg,1,1,POINT (8.50528545 47.36561060)
LOKALISATION_2078,784,Hardeggweg,1,1,POINT (8.50400943 47.39596230)
LOKALISATION_2079,1818,Schwertstrasse,1,1,POINT (8.50482150 47.40011091)
LOKALISATION_2080,1819,Schwertweg,1,1,POINT (8.50417253 47.40023524)
LOKALISATION_2081,1224,Lebristweg,1,1,POINT (8.50595692 47.40352963)
LOKALISATION_2082,2022,Tobeleggstrasse,1,1,POINT (8.50217911 47.39926582)
LOKALISATION_2083,1182,Kürbergsteig,1,1,POINT (8.50756014 47.39901144)
LOKALISATION_2084,56,Am Börtli,1,1,POINT (8.50776458 47.39964390)
LOKALISATION_2085,1024,Jacob-Burckhardt-Strasse,1,1,POINT (8.50597634 47.40090976)
LOKALISATION_2086,999,Im Wingert,1,1,POINT (8.50860434 47.40078548)
LOKALISATION_2087,2036,Treichlerstrasse,1,1,POINT (8.55777815 47.37065160)
LOKALISATION_2088,814,Hegarstrasse,1,1,POINT (8.55570895 47.36516678)
LOKALISATION_2089,889,Hohenbühlstrasse,1,1,POINT (8.55197388 47.36644169)
LOKALISATION_2090,100,Arterstrasse,1,1,POINT (8.55551106 47.36694530)
LOKALISATION_2091,1905,Sprecherstrasse,1,1,POINT (8.55214971 47.36725072)
LOKALISATION_2092,302,Buchenrainstrasse,1,1,POINT (8.59682621 47.37221703)
LOKALISATION_2093,733,Grütholzstrasse,1,1,POINT (8.57767499 47.37691014)
LOKALISATION_2094,1285,Loorenkopfstrasse,1,1,POINT (8.59513861 47.37125214)
LOKALISATION_2095,1490,Oetenbacherholzstrasse,1,1,POINT (8.59610944 47.37627915)
LOKALISATION_2096,1566,Rainriegelweg,1,1,POINT (8.58499834 47.37667133)
LOKALISATION_2097,339,Buschbergsteig,1,1,POINT (8.58413408 47.38082465)
LOKALISATION_2098,513,Färberstrasse,1,1,POINT (8.55000553 47.36212231)
LOKALISATION_2099,1829,Seehofstrasse,1,1,POINT (8.54797449 47.36426085)
LOKALISATION_2100,1380,Mittelstrasse,1,1,POINT (8.55142956 47.35853943)
LOKALISATION_2101,2105,Waidbadstrasse,1,1,POINT (8.51643941 47.40353321)
LOKALISATION_2102,917,Horgenweg,1,1,POINT (8.52076615 47.40658759)
LOKALISATION_2103,1686,Rumpelhaldensteig,1,1,POINT (8.52491700 47.40685864)
LOKALISATION_2104,475,Engstringerweg,1,1,POINT (8.47553131 47.41318671)
LOKALISATION_2105,1598,Reinhardstrasse,1,1,POINT (8.55145403 47.36290282)
LOKALISATION_2106,22,Akazienstrasse,1,1,POINT (8.55131310 47.36343270)
LOKALISATION_2107,2191,Wiesenstrasse,1,1,POINT (8.55231453 47.36229914)
LOKALISATION_2108,2177,Wernerstrasse,1,1,POINT (8.52742006 47.34252567)
LOKALISATION_2109,1363,Meisenweg,1,1,POINT (8.52792775 47.34177151)
LOKALISATION_2110,410,Drosselstrasse,1,1,POINT (8.52607105 47.34157872)
LOKALISATION_2111,212,Besenrainstrasse,1,1,POINT (8.52723644 47.34523910)
LOKALISATION_2112,1391,Mööslistrasse,1,1,POINT (8.52869254 47.34533945)
LOKALISATION_2113,459,Elfenweg,1,1,POINT (8.52441086 47.34889511)
LOKALISATION_2114,2015,Thujastrasse,1,1,POINT (8.52533356 47.34831932)
LOKALISATION_2115,1710,Salomon-Vögelin-Strasse,1,1,POINT (8.52577425 47.34744837)
LOKALISATION_2116,1589,Redingstrasse,1,1,POINT (8.52561938 47.34916466)
LOKALISATION_2117,1402,Muggenbühlstrasse,1,1,POINT (8.52701012 47.35180002)
LOKALISATION_2118,1184,Kürbergweg,1,1,POINT (8.51019244 47.39922913)
LOKALISATION_2119,1576,Rebbergsteig,1,1,POINT (8.51478911 47.39725923)
LOKALISATION_2120,1507,Ottenbühlweg,1,1,POINT (8.51489417 47.40535274)
LOKALISATION_2121,1243,Lerchenhalde,1,1,POINT (8.50968134 47.41339278)
LOKALISATION_2122,1008,In Böden,1,1,POINT (8.51405703 47.41652753)
LOKALISATION_2123,2308,Chämmetenweg,1,1,POINT (8.58745776 47.38491181)
LOKALISATION_2124,1393,Moränenstrasse,1,1,POINT (8.52939790 47.34019323)
LOKALISATION_2125,1797,Schürwies,1,1,POINT (8.52972459 47.34567536)
LOKALISATION_2126,186,Bellariarain,1,1,POINT (8.53110545 47.34913231)
LOKALISATION_2127,620,Gänziloobrücke,1,1,POINT (8.51631457 47.34902990)
LOKALISATION_2128,1685,Rümlangstrasse,1,1,POINT (8.53901029 47.43126787)
LOKALISATION_2129,253,Bogenweg,1,1,POINT (8.61542146 47.35733536)
LOKALISATION_2130,1297,Luckenholzweg,1,1,POINT (8.61503344 47.36060671)
LOKALISATION_2131,721,Grossrieglenweg,1,1,POINT (8.61696138 47.35947415)
LOKALISATION_2132,47,Alte Zürichstrasse,1,1,POINT (8.61777835 47.36133030)
LOKALISATION_2133,1969,Stockenwiesweg,1,1,POINT (8.61628264 47.36620427)
LOKALISATION_2134,1493,Oetlisbergweg,1,1,POINT (8.62253191 47.35506370)
LOKALISATION_2135,1271,Lindenstrasse,1,1,POINT (8.55221781 47.35774312)
LOKALISATION_2136,963,Im Hagenbrünneli,1,1,POINT (8.51058205 47.41345076)
LOKALISATION_2137,483,Erchenbühlweg,1,1,POINT (8.51499080 47.41432571)
LOKALISATION_2138,449,Einfangstrasse,1,1,POINT (8.51512915 47.41781927)
LOKALISATION_2139,555,Forellenweg,1,1,POINT (8.53889666 47.33817836)
LOKALISATION_2140,1230,Leimbachsteg,1,1,POINT (8.51914443 47.33297453)
LOKALISATION_2141,536,Fernsehstrasse,1,1,POINT (8.56050078 47.41683800)
LOKALISATION_2142,860,Himmeriweg,1,1,POINT (8.53700082 47.41841356)
LOKALISATION_2143,1044,Jungstrasse,1,1,POINT (8.54365209 47.41469587)
LOKALISATION_2144,745,Gujerstrasse,1,1,POINT (8.54477768 47.41550774)
LOKALISATION_2145,1615,Rickenstrasse,1,1,POINT (8.54174115 47.41801782)
LOKALISATION_2146,531,Felsenrainstrasse,1,1,POINT (8.54132230 47.41861366)
LOKALISATION_2147,2255,Ziegelstrasse,1,1,POINT (8.52941247 47.34077756)
LOKALISATION_2148,603,Fröhlichstrasse,1,1,POINT (8.55537140 47.35398779)
LOKALISATION_2149,99,Arosastrasse,1,1,POINT (8.56046936 47.35384382)
LOKALISATION_2150,1412,Münchhaldenstrasse,1,1,POINT (8.55731082 47.35397531)
LOKALISATION_2151,862,Hinterhagenweg,1,1,POINT (8.51999543 47.34505220)
LOKALISATION_2152,104,Aspweg,1,1,POINT (8.52795317 47.35192362)
LOKALISATION_2153,413,Dubsstrasse,1,1,POINT (8.52239564 47.36772728)
LOKALISATION_2154,2222,Wuhrstrasse,1,1,POINT (8.52049292 47.36797765)
LOKALISATION_2155,489,Erlachstrasse,1,1,POINT (8.52140130 47.36794554)
LOKALISATION_2156,486,Erikastrasse,1,1,POINT (8.51946045 47.37128861)
LOKALISATION_2157,947,Hüttisstrasse,1,1,POINT (8.54791966 47.41325718)
LOKALISATION_2158,2359,Hertersteg,1,1,POINT (8.52458840 47.36655085)
LOKALISATION_2159,2382,Kaspar-Winkler-Weg,1,1,POINT (8.48906427 47.39786824)
LOKALISATION_2160,193,Bergacker,1,1,POINT (8.50929798 47.41578894)
LOKALISATION_2161,1173,Kugelfangweg,1,1,POINT (8.57995789 47.38501959)
LOKALISATION_2162,2026,Töbeliweg,1,1,POINT (8.58288188 47.38315236)
LOKALISATION_2163,1286,Loorenkopfweg,1,1,POINT (8.59996031 47.37098715)
LOKALISATION_2164,1181,Kunzweg,1,1,POINT (8.50927332 47.42115699)
LOKALISATION_2165,605,Fronwaldweg,1,1,POINT (8.51012276 47.42371803)
LOKALISATION_2166,971,Im Isengrind,1,1,POINT (8.51196855 47.42257571)
LOKALISATION_2167,1962,Stiglenstrasse,1,1,POINT (8.55473968 47.42690822)
LOKALISATION_2168,1150,Köschenrütistrasse,1,1,POINT (8.53685516 47.42994147)
LOKALISATION_2169,1828,Seegartenstrasse,1,1,POINT (8.54861898 47.36140258)
LOKALISATION_2170,1831,Seerosenstrasse,1,1,POINT (8.54763819 47.36316528)
LOKALISATION_2171,1108,Klarastrasse,1,1,POINT (8.55029235 47.36411744)
LOKALISATION_2172,1921,Stadtweg,1,1,POINT (8.58462706 47.39208664)
LOKALISATION_2173,109,Aubruggstrasse,1,1,POINT (8.56935788 47.41195763)
LOKALISATION_2174,2317,Wohnstadion Kirchenacker,1,2,POINT (8.55303558 47.40996742)
LOKALISATION_2175,408,Dreispitz,1,1,POINT (8.56635485 47.41015542)
LOKALISATION_2176,1023,Islerstrasse,1,1,POINT (8.52056072 47.35548384)
LOKALISATION_2177,1516,Panoramaweg,1,1,POINT (8.50416077 47.35512755)
LOKALISATION_2178,1514,Ottostrasse,1,1,POINT (8.52629905 47.38753030)
LOKALISATION_2179,557,Förrlibuckstrasse,1,1,POINT (8.50661696 47.39300133)
LOKALISATION_2180,2006,Technoparkstrasse,1,1,POINT (8.51607572 47.38913471)
LOKALISATION_2181,448,Eigenwasenstrasse,1,1,POINT (8.54180420 47.42094248)
LOKALISATION_2182,144,Bahnhaldenstrasse,1,1,POINT (8.54507700 47.41908616)
LOKALISATION_2183,322,Buhnrain,1,1,POINT (8.54232264 47.42228738)
LOKALISATION_2184,517,Federnstrasse,1,1,POINT (8.54856901 47.41598393)
LOKALISATION_2185,1114,Kleinbühlstrasse,1,1,POINT (8.55020915 47.41615662)
LOKALISATION_2186,1972,Stoffelstrasse,1,1,POINT (8.54824028 47.41650398)
LOKALISATION_2187,306,Buchfinkenstrasse,1,1,POINT (8.54860067 47.41700891)
LOKALISATION_2188,133,Bachtelweg,1,1,POINT (8.54877920 47.41765381)
LOKALISATION_2189,545,Flobotstrasse,1,1,POINT (8.56930103 47.37970020)
LOKALISATION_2190,1653,Rosenbühlstrasse,1,1,POINT (8.56827892 47.37924609)
LOKALISATION_2191,686,Gloriasteig,1,1,POINT (8.55591409 47.37551918)
LOKALISATION_2192,858,Himmelsleiterli,1,1,POINT (8.55811604 47.37509270)
LOKALISATION_2193,1476,Oberer Gloriasteig,1,1,POINT (8.55694304 47.37614802)
LOKALISATION_2194,1153,Krähbühlsteig,1,1,POINT (8.56729854 47.37736739)
LOKALISATION_2195,760,Hagwiesenweg,1,1,POINT (8.49851699 47.36211190)
LOKALISATION_2196,552,Föhreneggweg,1,1,POINT (8.50322318 47.34945034)
LOKALISATION_2197,1472,Obere Waidstrasse,1,1,POINT (8.53134441 47.39871582)
LOKALISATION_2198,255,Bolleystrasse,1,1,POINT (8.54876800 47.38151088)
LOKALISATION_2199,295,Brunnenhofweg,1,1,POINT (8.53604313 47.40041672)
LOKALISATION_2200,1946,Steinkluppenweg,1,1,POINT (8.54131687 47.40066463)
LOKALISATION_2201,1148,Kornhausstrasse,1,1,POINT (8.53633645 47.38940241)
LOKALISATION_2202,1627,Riesbachstrasse,1,1,POINT (8.55517198 47.35842402)
LOKALISATION_2203,1106,Kirchenweg,1,1,POINT (8.55534264 47.36105133)
LOKALISATION_2204,1426,Näfgasse,1,1,POINT (8.55863167 47.36214242)
LOKALISATION_2205,42,Alte Feldeggstrasse,1,1,POINT (8.55011707 47.35966692)
LOKALISATION_2206,766,Hallenstrasse,1,1,POINT (8.54882588 47.36337693)
LOKALISATION_2207,1505,Othmarstrasse,1,1,POINT (8.54923768 47.36466437)
LOKALISATION_2208,900,Holbeinstrasse,1,1,POINT (8.54984979 47.36423340)
LOKALISATION_2209,934,Hufgasse,1,1,POINT (8.54926535 47.36496833)
LOKALISATION_2210,373,Dahliastrasse,1,1,POINT (8.55403387 47.35709061)
LOKALISATION_2211,1284,Loorenhalde,1,1,POINT (8.59101151 47.36386631)
LOKALISATION_2212,1141,Konkordiastrasse,1,1,POINT (8.56022410 47.36688443)
